Episode,Date,Review
88,2022-10-09 20:59,성 바꾸기 성좌님ㅋㅋㅋㅋ
88,2022-10-02 23:38,아니 유상아가 뭐라고 올림푸스의 성좌들이 죄다 후원을 함..?
88,2022-10-02 21:33,길영이는 요즘에 안보이네요 ㅠ
88,2022-09-21 20:46,그 하칞은 인간 없으면 지네들 이야기도 전승안돼는거 아닌가? 하찮은 성좌들 주제에
88,2022-09-21 12:17,개에반디 역시 등장인물이네
88,2022-09-21 12:15,근데 상아씨 줄기진액 끓인거 마시고 고기먹나?
88,2022-09-16 17:57,고기뜯는부분에서 옷바끤줄알았네
88,2022-09-15 18:01,11번째 컷에 케이팝을 좋아하는 성좌가 독자 배후성이 되고싶다고  뜨네 ㅋㅋㅋ
88,2022-09-14 12:59,ㅋㅋㅋㅋ 올림푸스 바람둥이 제우스 ㅋㅋㅋ
88,2022-09-10 10:58,성별바꾸기를 좋아하는 성좌 미쳤낰ㅋㅋㅋㅋ
88,2022-09-07 07:14,느긋한 수요일의 눈 백종원쌤이잖아 ㅋㅋㅋㅋㅋ
88,2022-09-04 13:17,진짜 유상아 옷 넘 이쁘다
88,2022-09-04 01:45,저 코트 제작자 우리엘임ㅋㅋㅋㅋㅋㅋㅋㅋ
88,2022-09-02 21:38,제우스 요새 여기저기 쓰레기로 나오나
88,2022-08-31 17:36,안드로메다 시나리오가 개념 찾는 거라는 말 그거 아닌가 '네 개념은 안드로메다에 있냐?'
88,2022-08-29 20:28,특성창을 활성화 할 수 없는 귀환자... 떡밥인가
88,2022-08-29 20:27,명일상은 왜 귀환자인데 저 코트 못 얻은 거지??
88,2022-08-28 21:43,느긋한 수요일의 눈
88,2022-08-25 18:06,비형 너무 귀여운거 아니에요..? 나만 그래요? 진짜 비형굿즈좀 내주세요ㅜㅜ
88,2022-08-24 07:02,독자 여친은 누구에요?
88,2022-08-24 00:39,트로이전쟁이면 신 여럿 붙는게 가능할라나
88,2022-08-23 19:17,성좌 느긋한 수요일의 눈 먼뎈ㅋㅋ
88,2022-08-23 13:31,길영이 언제나와ㅠㅠ
88,2022-08-22 20:25,헐 드디어 독자 전용 옷이 등장했구나 맨날 트타 연성에서 저 옷 입고 있는 것만 봐서 궁금했는데..
88,2022-08-20 22:59,진짜 유성아 우는거 너무 마음아프다...
88,2022-08-20 10:56,김독자 개 잘생김
88,2022-08-19 18:24,근데..우리 길영이랑 현성이는...? 어디thㅓ여?
88,2022-08-19 07:07,흰색코트 개이쁘다 ㅋㅋㅋ
88,2022-08-18 12:14,이거 어째 흥미로우면서 밤가지 새면서 보게되네~
88,2022-08-16 12:37,와 존잼
88,2022-08-15 20:23,드디어!! 하루가 줄었다
88,2022-08-14 19:09,케이팝을 좋아하는 성좌가 당신의 배후성이 되길원합니다
88,2022-08-13 17:55,ㅋㅋㅋㅋ케이팝을 좋아하는 성좌 있네
88,2022-08-11 01:26,아......바닥에 떨어진것도 3초안에 주으면 먹을수 있다는데....먹기는 글렀네...아깝다.ㅜㅜ
88,2022-08-08 13:11,'성별 바꾸기를 좋아하는' 성좌?...ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
88,2022-08-08 04:14,"유중혁ㅋㅋㅋㅋㅋㅋ 아직도 ""뭘 봐"" 표정 그대로 기절한 상태네..."
88,2022-08-05 05:13,비형 감동한 표정 너무 사랑스러움 ㅠㅠㅠ
88,2022-08-04 23:08,올림포스... 줄에 매단 쌍검... 역시 그분이 계셨군. 제우스의 아들.
88,2022-07-31 23:06,커플룩 ㅋㅋㅋㅋㅋㅋㅋㅋ 아니 유상아씨 혼자 올림포스를 거느리고있냐고 대체뭔일..
88,2022-07-28 21:44,지금 보니까 느긋한 수요일의 눈도 독자 말하는 거 아닌가? 화요일 밤에 올라오긴 해도 다음날에 보는 사람들도 있으니까
88,2022-07-27 22:33,도깨비 너무 귀엽다..숨을 못쉬겠네..
88,2022-07-27 17:32,와 장금언니다아
88,2022-07-23 21:43,ㅇr 작은 비형 귀여웠는더ㅣ
88,2022-07-20 13:32,케이팝을 좋아하는 성좌라니 ㅋㅋㅋㅋㅋ 
88,2022-07-20 10:51,상아 귀여워..
88,2022-07-20 04:39,유상아 개긔ㅣ엽다 OOO다
88,2022-07-16 18:57,우리(비)엘...
88,2022-07-16 07:54,살치살은 못참지
88,2022-07-09 18:41,나만떨어진음식 아깝냐?
88,2022-07-05 13:28,커풀룩 같다니까 우리엘 왤케 조아함?ㅋㅋㅋㅋㅋㅋㅋㅌㅌㅌㅌㅌ
88,2022-07-02 20:48,만시겠다
88,2022-07-01 08:18,[케이팝을 좋아하는 한 성좌가 당신의 배후성이 되기를 원합니다.] ㅋㅋㅋㅋㅋㅋㅋㅋ
88,2022-06-26 22:06,와 다시봐도 유상아 쩐다..ㅋㅋㅋ
88,2022-06-25 11:52,땅에 떨어진 고기 아깝다...
88,2022-06-24 22:28,좋은 음식이네...나도 좀..
88,2022-06-24 16:04,느긋한 수요일의 눈ㅋㅋㅋㅋㄱㅋㅋㄱㅋㅋ
88,2022-06-23 20:31,올림푸스 성좌들이 이제 그리스는 노잼인가?  한반도에서 노네
88,2022-06-22 15:19,고기 바닥에 내려둔 장면에서 멈칫했네... 3초 지났을듯ㅠ
88,2022-06-21 23:45,미친 성좌들ㅋㅎㅋㅎㅋㅎㅋ성별 바꾸기 좋아하는 성좌는 뭔데 아 뒷목ㅋㅋㅋㅋ
88,2022-06-17 07:56,코트만 색만 다른데...전부 같음ㅋㅋㅋㅋ
88,2022-06-16 22:48,미각 잃은거 장금이 아뉜가?
88,2022-06-16 10:29,올림푸스신화는 다 미화지 다지멋대로 사는 신들이지
88,2022-06-15 03:42,ㅇ
88,2022-06-13 21:14,케이팝을 좋아하는 이라니 ㅋㅎㅋㅋㅋㅋ
88,2022-06-11 17:52,케이팝을 좋아하는 성좌 누구얏!
88,2022-06-10 14:13,아니 몇놈이 붙어있는거야
88,2022-06-09 09:24,역시 그리스 로마신화 하면 한국이지! (???)
88,2022-06-06 19:14,성별바꾸기ㅋㅋㅋㅋㅋㅋㅋㅋ
88,2022-06-01 23:18,"왼쪽 위는 핑크색 머리에 무기를 안 든걸 봐서 아프로디테오른쪽 위는 헬멧을 쓰고 팡을 든걸 봐서 아레스
가운데 왼쪽은 머리스타일과 월계관봐서는 아폴론
가운데 오른쪽은 지팡이로 봐서 헤르메스
가장 아래는 아리아드네로 나왔음"
88,2022-05-29 16:21,케이팝을 좋아하는 성좌 누구냐ㅋㅋㅋ
88,2022-05-29 13:11,"아니 근데 그 와중에 서브 시나리오 내용... 나 저거 하나도 못 지키는데... 하루에 세끼? 먹을리가 없고, 잠 6시간 이상? 최소 새벽3시에 자는데? 코인? 있을리가 있냐고..."
88,2022-05-25 04:17,하여간 올림푸스 것들은 ㅉㅉ 크레토스 마렵네
88,2022-05-21 19:55,진짜 빌어먹을 올림푸스 성좌들 ㅠ 우리 상아씨ㅠㅠㅠㅠㅠ
88,2022-05-16 18:21,성별 바꾸기를 좋아한데 ㅋㅋㅋㅋ
88,2022-05-15 20:09,느긋한 수요일의 눈 수미쌤 아님? ㅋㅋㅋㅌㄹㅋㅌㄲㅋ
88,2022-05-11 20:58,기절한 모습 왜케웃기냐곸'ㅋㅋㅋㅋ
88,2022-05-11 09:47,케이팝을 좋아하는 성좌는 뭐야 ㅋㅋㅋㅋㅋ
88,2022-05-06 16:40,양산형 제작자 혹시 예수나 야훼같은 그런 인물 아닌가? sss급을 양산품으로 찍어낼려면 인물(위인)이 아니라 신급일텐데... 
88,2022-05-01 22:32,ㅠ..고기 바닥에 냅두고..고기들고 우시지 우리 상아씨..
88,2022-04-30 00:06,비형 미친 진짜 개귀엽다
88,2022-04-28 16:41,.
88,2022-04-26 21:53,꺼져버려 기출문제들 셤기간 끝나고도 올포라니ㅋㅋㅋㅋㅋ
88,2022-04-25 08:31,미각 잃은 의녀라... 장금인가?
88,2022-04-22 20:22,그림체 너무 예쁘다...
88,2022-04-21 13:25,근데 코트만 얻은건데 안에 검정 셔츠랑 바지는 어디서나온거임..?
88,2022-04-20 03:52,흰코트 입으니까 드디어 내가 아는 김독자라는 느낌이 확 오는군 ㅋㅋ
88,2022-04-20 01:39,재미있는 부분만 나와서 그렇지 제4의벽 완충효과도 없이 사람들 죽이고... 애인이 날 기억하나도 못한다고 생각하니까 개슬프다ㅜㅜ
88,2022-04-19 04:41,옷만든 성좌가 앙드레김일까?
88,2022-04-17 19:23,아니 저거 나만 본거야? 케이팝을 좋아하는 한 성자가 당신의 뭐 성인인가 되길 원한다고 ㅋㅋㅋ
88,2022-04-15 00:48,쟤 악마같은 심판자 너무 귀여워ㅋㅋㅋㅋ
88,2022-04-13 18:16,내가 아는 올림포스는 EBS올림포스밖에 없다
88,2022-04-12 22:39,중간에 채널  레벨이 오르는거 겁나 많이 나올때 주간에 크게 나오는거 뒤집어서 읽으면[케이팝 ~~]나오던데
88,2022-04-12 22:27,TS설정 그대로 나오나보네...
88,2022-04-10 21:55,상아가 우는 장면이 기억에 남네요앞으로 두번 다시 과거로 돌아갈수 없다는 것을 깨닫는 장면 같아요
88,2022-04-08 18:43,스파이더맨이 아니었다니...
88,2022-04-06 20:05,우리빵테가 어디로 탈주했나했는데 여기구나?
88,2022-03-31 09:38,소설완주하고 온 사이 쿠키구웠던것들이  무료분으로 풀린 것들 다시 또 봐보는데.. 참 기막히게 그려놨다. 
88,2022-03-31 06:45,상아 최강이다 올림포스 성좌 ㅋㅋ
88,2022-03-29 20:36,미각 잃은 의녀는 혹시 장금이인가요?? 세상에나
88,2022-03-28 01:59,느긋한 수요일의 눈 ㅋㅋㅋㅋㅋ
88,2022-03-24 17:38,지금 봤는데 저 코트 만든 양산형 제작자 질문의 재앙 걔 배후성 아니였나?
88,2022-03-23 22:17,커플룩~~~~♡♡♡
88,2022-03-23 16:58,가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 가터벨트!! 
88,2022-03-23 16:57,유상아 잠깐만요 너무 긔여운거 아니냐고! ☺️ ㅋㅋㅋ
88,2022-03-23 16:55,유중혁 선채로 기절한 모습 완전 베트맨임 ㅋㅋㅋ
88,2022-03-22 17:24,그래서 독자야 팬티는 입었니?
88,2022-03-22 16:02,아무리 생가해도 자까님 그림 진따 미친듯.
88,2022-03-22 15:46,파트너랑 배후성이랑은 다른거죠?
88,2022-03-22 14:13,"급한 독자들 > 화요일 밤을 기다리는 눈출근 독자들 > 느긋한 수요일의 눈

ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
88,2022-03-22 00:04,얔ㅋㅋ ㅋㅋㅋㅋㅋ성별바꾸기 좋아하는 성좌 너 모해
88,2022-03-21 14:39,중혁이 저러다 깨난 후 첫눈에 보이는게 이설화면 기분이 꽤 싱숭생숭할듯
88,2022-03-20 07:13,야이씨.. 아무리 울고 싶어도 먹을 걸 땅에 내던지고 우냐....
88,2022-03-17 23:34,생각해보니까 느긋한 수요일의 눈 저거 쿠키 없어서 미리보기 못 보는 사람들이잖아
88,2022-03-17 16:20,오 성별바꾸기를 좋아하는 성좌 채널 렙업 하면서 언급 나오네근데 케이팝을 좋아하는 성좌 뭐임ㅋㅋㅋㅋㅋ
88,2022-03-17 14:40,이장면 소설에서도 엄청 좋았는데.. 웹툰이 더 낫다
88,2022-03-17 13:01,올림포스 전체면 얼마나 쎈거야? 영웅 하나로도 ㅈㄴ쎄지는데
88,2022-03-16 21:10,이제 독자 팬티 입었니?
88,2022-03-16 17:36,아 씨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ커플룩이라고 하니까 좋아하는 성좌들뭐냨ㅋㅋㅋㅋㅋ
88,2022-03-16 15:52,성별바꾸기를 좋아하는 한 성좌가 눈을 빛냅니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃긴다진ㅁ자 성좌들 개 매력쟁이들이닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
88,2022-03-15 20:00,이거 성좌가 인간이 아니어 도 되면....?
88,2022-03-15 13:38,성별 바꾸기를 좋아하는 한 성좌....? 독자 채널에 저런놈이..케이팝을 좋아하는 한 성좌도 있네 ㅋㅋㅋㅋ
88,2022-03-14 16:58,커플룩ㅋㅋㅋㅋㅋㅋㄱ
88,2022-03-11 19:38,저거 흰색코트 탐난당..ㅋㅋㅋ
88,2022-03-11 08:08,난 저 독자가 끝날 때 까지 여자하나 못 사귈줄은 몰랐지...
88,2022-03-10 08:41,유상아 즙짜는거 개패고 싶네
88,2022-03-09 17:44,이제 갓 오브 워 4 나오는거임?
88,2022-03-09 13:04,미각을 잃은 의녀 ㅋㅋㅋㄱ?그거 왜 약간 장금이같냐
88,2022-03-09 07:15,유상아 올림푸스랑 연결되는 장면 개멋있다ㄹㅇ
88,2022-03-09 01:41,흰코트흰코트흰코트ㅠㅜㅜㅜㅠ
88,2022-03-05 15:03,성별바꾸기를 좋아하는 성좌래 ㅋㅋㅋ
88,2022-03-03 12:47,ㅇ0ㅇ
88,2022-03-02 16:14,코트입었는데 바지랑 셔츠까지 바뀌넹
88,2022-03-02 09:06,ㅁㅊㅋㅋㅋ성별바꾸기 어쩌고랑 왜기뻐하냐고
88,2022-03-02 08:55,아 진짜 내가 올림포스 신들에 미쳐하는 건 어떻게 알고
88,2022-03-02 00:23,지금 대한민국도 한번도.경험하지못한 재앙중인데
88,2022-03-01 08:27,응원해 유상아 ㅜ
88,2022-02-28 18:46,"올림포스ㅋㅋㅋㅋㅋㅋ별 성좌들이 다 있네 보통 성좌들은 실존인물 아니면 괴수 비슷한건데 저건 태생이 신
이니까 등급 개높을듯"
88,2022-02-28 01:27,흰코트 짱예쁘다 깃 내려가는것도 개웃김
88,2022-02-27 21:28,비형 너무너무너무너무 귀엽다
88,2022-02-26 11:54,그 범죄자 제우스 있는 곳이네??
88,2022-02-25 14:12,길영이...살아있지....?
88,2022-02-24 13:21,셩별 바꾸기 성좌가 뭐지.. 그런것두 있나?
88,2022-02-24 00:05,성별바꾸기 좋아하는 성좌 먼뎈ㅋㅋㅋㅋ
88,2022-02-23 23:12,"저 코트랑 비슷한 디자인 아무리 찾아봐도 안 보이네요 ㅠㅠ 위에는 슬림핏이고 화이트, 그레이계열 색상에 무릎 바로 밑에까지 내려오는 롱코트 ㅠㅠ"
88,2022-02-23 01:34,상아 웹툰으로 보니깐 매력 터진다 진짜
88,2022-02-22 23:25,양산형제작자 더 게이머 아님?ㅋㄱ
88,2022-02-22 21:37,응 사실 채널 접속자수가 9999가 최대여서 배후성 안고름 ㅅㄱ
88,2022-02-22 00:06,느긋한 수요일의 눈 ㅋㅋㅋ 
88,2022-02-20 21:45,12지신? 아니면 올림포스 그자체?
88,2022-02-19 18:09,비형체널 개같이 떡상 ㅋㅋㅋ
88,2022-02-18 19:38,코트 입으니까 드디어 시작느낌 ㅜㅞ
88,2022-02-18 09:47,유중혁 얼굴 너무 무서워
88,2022-02-18 00:38,상아언니 뭐야...멋있는데 뽀짝 언니 ㅠㅠㅠㅠㅠㅠ 울지 마요 ㅠㅠ
88,2022-02-17 18:51,퓨ㅠㅠㅠㅠㅠ드디어 입었다 김독자 트레이드마크 코트
88,2022-02-17 18:44,느긋한 수요일의 눈도 우린가봐
88,2022-02-17 18:41,성별 바꾸기를 좋아한다는 성좌는 과거에 내시 거세 시키던 사람이였음?
88,2022-02-17 03:38,케이팝좋아하는 성좌는 뭐냨ㅋㅋㅋㅋㅋ
88,2022-02-17 00:43,커플룩ㅅㅂ.. 게이 ㅈ같네
88,2022-02-16 18:08,설화랑 이어지면 안돼...독자랑 이어져야지 중혁아 그치. ?
88,2022-02-16 16:50,성별바꾸기 좋아하는 성좌ㅋㅋㅋ
88,2022-02-16 13:19,중간에 케이팝을 좋아하는 성좌가 당신의 배후성이 되기를 원합니다 뭐냐 ㅋㅋ
88,2022-02-16 12:54,미각 잃은 의녀=대장금 ㅋㅋㅋㅋㅋㅋ
88,2022-02-16 10:33,앙 먹는거 너무 귀여워 아앙
88,2022-02-16 10:32,오.. 흰옷.. 소설 읽으면서는 상상이 안갔는데.. 
88,2022-02-16 05:31,너 때문에 흥이 깨졌으니  책임져
88,2022-02-16 01:17,근데 왜 중간부터 유상안 버림패욨을까 
88,2022-02-15 20:19,아미쳤다 비형...헝 비형 넘좋다ㅜㅋ
88,2022-02-14 01:45,핳핳 드디어 올림푸스 놈들이 나온다
88,2022-02-13 17:01,눈나들 이쁜데 써비스씬 그려줘양
88,2022-02-13 11:49,비형 귀여웡
88,2022-02-12 11:29,이제 신화까지 배우는 건가
88,2022-02-11 03:34,헐 드디어 코트 입었어ㅠㅠㅠ
88,2022-02-10 23:40,유중혁기절한거 젠이츠 밥솥같다
88,2022-02-10 23:00,비형이 너무 커엽자너^^~
88,2022-02-10 16:25,제작자 이름  아닐까요?성은 양 씨에 이름은 산형 같은...
88,2022-02-10 14:55,아니 독자 허리
88,2022-02-10 12:10,근데 성별 바꾸기를 좋아하는 성좌 얘기가 없네! 이거 누구인지 아시는분!!
88,2022-02-10 00:25,조오온나 팔락 거리네ㅋㅋ
88,2022-02-09 22:38,커플룩?? 커프을룩~??
88,2022-02-09 20:31,아닌데. 다 유상아 잘못인데
88,2022-02-09 19:58,와... 지린다
88,2022-02-09 15:33,구독좌 ㅋㅋㅋㅋㅋㅋ
88,2022-02-09 08:38,묘사가 너무 멋있음.. 
88,2022-02-08 23:53,느긋한 수요일의 눈 백종원 아님?? 우리 아닌것 같은데 ㅋㅋ
88,2022-02-08 19:05,성별 바꾸기를 좋아하는 신 도랐나 진짜 ㅋㅋㅋㅋㅋㅋㅋ
88,2022-02-08 10:00,케이팝을 좋아하는.성죄는 또 누구?
88,2022-02-08 09:44,살치살 내려놓고 울때 아깝다고 중얼거린 내가 밉다...
88,2022-02-08 00:54,난 여기서 까지 해르메스한테 반해버림...
88,2022-02-08 00:54,유상아개이뻐 올림푸스 딱대 
88,2022-02-07 15:36,너무 좋아!!! 그림 개이뻐ㅡㅜㅠ
88,2022-02-06 18:10,최종 보스는 윤재앙이지. 벌레들의 왕.
88,2022-02-06 09:48,미쳣다..
88,2022-02-05 19:00,"느긋한 수요일의 눈저거 오딘이네
북유럽 나오는거 보니
길영이 토르 되려나?"
88,2022-02-05 17:30,소설 읽을 때는 그래도 식물인데 뭐가 껄끄럽다고 이생각했는데 오늘 보니 껄끄러워 보이네...
88,2022-02-05 10:31,드뎌 흰 코드를 입은 독자가ㅠㅠ♥
88,2022-02-04 16:52,유상아 흑화한거 좃나 재미없다
88,2022-02-04 01:49,볼 때마다 느끼는데 작가님들은 독자 허리에 진심이신 것 같다
88,2022-02-03 21:27,"유상아씨 아앗.... 그... 거 참.... 아깝게시리... 먹을 거 떨어뜨리지 말고 저 주세요.
3초 안에 주우면 먹을 수 있어요."
88,2022-02-03 17:49,유상아한테 뭔일있엇던건지 알고싶어
88,2022-02-03 17:35,"야나스프레타 줄기를 먹고 독자 일행은 외쳤다""아나스타샤!"""
88,2022-02-03 08:45,아니 성별바꾸기좋아하는성좌뭔데ㅜㅜ
88,2022-02-03 00:16,커플룩ㅋㅋㅋㅋㅋㅋㅋㅋ개터졌넼ㅋㅋㅋㅋㅋㅋ
88,2022-02-02 22:55,"제우스, 당신의 아들이 돌아왔소!"
88,2022-02-02 20:42,"¿¿¿:안녕하세요 저는 ""성별바꾸기를 좋아하는 한 성좌""입니다"
88,2022-02-02 19:08,"선별바꾸기....?









좋ㅇ...아ㅎ"
88,2022-02-02 18:00,"유상아씨~ 3초의 법칙!
(와다다닥다닥)"
88,2022-02-02 17:43,독자 허리 한줌인거 실화인가 우리 애 허리 부러지겠어요 밥좀 먹여주세요.....
88,2022-02-02 17:42,크레토스 여기야!
88,2022-02-02 16:40,ㅈ
88,2022-02-02 15:38,"[성좌, ‘느긋한 수요일의 눈’이 김독자의 복장에 만족합니다.]"
88,2022-02-02 15:27,성별바꾸기를 좋아하는 성잨ㅋㅋㅋㅋㅋ 왜 언급 없노
88,2022-02-02 14:32,드디어 저옷이다!!!!!!!
88,2022-02-02 12:07,요즘 작화에서 케릭터들 눈이 예전보다 너무 커져서 아주 조금 거슬리는데... 예전의 그림체로 돌아가주시면 안될까요? ㅜㅜ
88,2022-02-02 07:20,비형 벅찬 거 너무 귀엽다ㅋㅋㅋㅋ
88,2022-02-02 04:01,올림포스 신들 보자마자 누군지 다 알겠네 ㅋㅋㅋ 
88,2022-02-02 02:08,진짜.지금부터 개꿀잼!!!!!
88,2022-02-02 00:59,아... 각각의 이명으로 화신당 한명이 온게아니라 올림푸스라는 집합으로 화신 한명한테 전부 달라붙은거구나 ㄷㄷ
88,2022-02-01 23:26,올림포스 성좌들이요? 아 그 3신한텐 말도 못걸고 아버지한텐 벌래 취급 받는다는 분들이요?
88,2022-02-01 19:52,와
88,2022-02-01 19:44,악마같은 불의 심판자.. 사실 BL물을 좋아하는 천사일뿐
88,2022-02-01 19:23,민규야 보고싶어 민규가 사랑해 헤으응
88,2022-02-01 16:15,와... 2000년 5월 26일부터 연재된 이 웹툰을 하루도 안되어서 다 달려버렸다.......... 와.... 웹소설은 안 읽히던데..... 역시 난 난독증 특성이었...........???  😏😏😏
88,2022-02-01 13:06,페르세포네님...
