Episode,Date,Review
117,"Aug 10, 2022","DOKJA'S COURTING HADES AND NOT PERSEPHONE! 😆 Dokja out here chasing the man instead of the lady, I can already see the signs."
117,"Aug 10, 2022","Did he just become something like...their kid? Their ""champion"" of sorts? Like Hercules to Zeus? Edit: PLEASE KEEP SPOILERS OUT OF THE REPLIES!!!! I'm not a novel reader and I will NOT be a novel reader. Quit fcking spoiling it for the rest of us. it's uncalled for, unnecessary, and rude."
117,"Aug 10, 2022","HAN SOOYOUNG AHHHHHHH. It's been 5 months, 9 days, 22 hours and 0.000288 seconds since I last saw you 😫"
117,"Aug 10, 2022",BROOOO our og constellations are fucking awesome willing to actually fight a constellation God if she tried like BROOOOO I love those guys been here the whole story I swear they are just as much of characters as other people to me I love em 
117,"Aug 10, 2022",introvert darling husband ✨ such a lovely nickname for hades haha
117,"Aug 10, 2022",Secretive Plotter is such a mood lol
117,"Aug 10, 2022","Lots of feet and heels and LEG in this episode... not complaining, just pointing it out"
117,"Aug 10, 2022",“Demonic Judge of Fire unsheathes their mighty sword in a cold gaze” that’s badass
117,"Aug 10, 2022",DOKJA'S JUST TELLING HER THAT HE'S GOING TO BE EVEN MORE DELICIOUS LATER ON 😫 I CAN'T DO THIS ANYMORE
117,"Aug 10, 2022","The sheer level of bad@ssery from Wukong and Uriel, when they were ready to duke it out with Persephone sent chills down my spine. No amount of imagery can top just how awesome those words alone were!"
117,"Aug 10, 2022","considering Persephone seemed to imply Hades wants what Zeus has with Hercules, I think she's setting Dokja up to be an adoptive son for Hades , or something similar to that despite it apparently heralding the end for the constellations (again, just another guess)"
117,"Aug 10, 2022","WHEN HADES HUG PERSEPHONE, MY HEART GO DJHDJAKSHSJAKA💖💕💓💘💕💓💘💕"
117,"Aug 10, 2022",Have to agree with Persephone... Dokja sure has a way with words. 😎
117,"Aug 10, 2022",SHE SAID DOKJA LOOKS DELICIOUS 😭😭 FACTS
117,"Aug 10, 2022",Secretive plotter encouraging the chaos is beautiful 
117,"Aug 10, 2022",I don't think Dokja will be able to see Sangah the same way as before meeting Persephone without remembering their encounter...   
117,"Aug 10, 2022",first meeting with the parents went so well!!!💕💕 OFF TO PEACELAND WE GO!!!
117,"Aug 10, 2022",So here is the beginning of Dokja's adoption process xd
