Episode,Date,Review
73,"Oct 6, 2021",She fell for the oldest trick in the Dokja book
73,"Oct 6, 2021",Dokja is just a troll [+5 coins]
73,"Oct 6, 2021","Gotta say, it just feels wholesome seeing him unleash an ass-kicking of a lifetime with such a happy smile."
73,"Oct 6, 2021","[The constellation ""Lazy Broke Weeb "" have come up in a conclusion that not all trash are worth disposing.] [5 coins have been sponsored. ]"
73,"Oct 6, 2021","Oh man, I'm so excited for future emotional arcs! This must've been cathartic for Dokja. His exasperated & endeared smile while he was laughing about Joonghyuk. He was like, ""Damn, my hero growing up has some murderous tendencies, huh?"" That was probably his most genuine smile/laugh in a long time 🥺 That imagery of younger Dokja ""watching"" from the back, then disappearing afterwards w/ a lil smile 😭 "
73,"Oct 7, 2021","If you’re wondering why the Monkey King is laughing when Dokja ask why “self-justification” is any good
In the korean version “self-justification” is written in chinese charater and Dokja ask what so special about it to deserve to be written in chinese characters"
73,"Oct 6, 2021",Nice to know he still can con people to do stupid things 😂
73,"Oct 6, 2021","any other situation where someone smiles while beating the living shit out of someone would be considered psycho worthy, but.. this just feels good."
73,"Oct 6, 2021","Dokja overcoming his trauma and understanding how much he's grown just means a lot, character development is 10/10."
73,"Oct 6, 2021","People should learn already that if Dokja doesn't want it, nobody should want it"
73,"Oct 6, 2021","Kim Dokja:""What would Yu Junghyeok do?Meanwhile Yu Jung-Hyeok to other characters: You BETRAY ME, NOW YOU WILL DIE.
Kim Dokja:🙂 *Sigh*"
73,"Oct 6, 2021","I wonder who the next victim of the ""sure go ahead"" is"
73,"Oct 6, 2021",Art is pretty and dokja getting prettier 
73,"Oct 6, 2021",The cheekiest shrug ever by Dokja at the end 😂
73,"Oct 6, 2021","Honestly This is by far my favorite chapter of a WEBTOON. Seeing dokja being confronted by his trauma and dealing with it really resonated with me even whenhe clearly had the upper hand with the TWSA knowage and coin buffs he still was shaking up by his bully , I could be reading to much into it but it made he seem so relatable and the fact that he won and the wholesome stigma he got after it was Icing on the cake. EXCELLENT chapter for me"
73,"Oct 6, 2021","I love him, look at him misleading people by shrugging, making everyone mad, a legend "
73,"Oct 7, 2021",Dokja: My childhood role model is a murderous bastard... that explains a few thing about my own personality.
73,"Oct 6, 2021","I honestly feel kinda bad for Dokja. Yes we all have our trauma, but having to face it head on during the apocalypse when your old world is essentially erased? And the potential to die if you don't?"
