Episode,Date,Review
17,"Sep 30, 2020","THE CONSTELLATIONS WEBTOON READERS SMILE AT YOU. [ YOU RECEIVED 5 COINS ] edit1: Nebula is a term used for a group of constellations later in the novel. edit2: of course is 5 coins per constellation, do the math! ¯\_(ツ)_/¯"
17,"Sep 30, 2020","Sidequest: ""These guys fuckin' suck, kick their ass for us."" "
17,"Sep 30, 2020",Honestly I wouldn’t even be surprised if this whole webtoon ends up being the finale of 2020
17,"Sep 30, 2020",damn constellation of the small fries a bit of a kinky b*tch
17,"Sep 30, 2020",You know you are a low-life person qhen your supporting constelation starts giving your oponent gifts for beating you up. 
17,"Sep 30, 2020","For those who didn't get it, those guys implied that they sexually assaulted her"
17,"Sep 30, 2020","[The constellation 'Lazy Broke Weeb' is satisfied with your actions.]
[5 coins have been sponsored.]"
17,"Sep 30, 2020",I'm just saying... they didn't show it here but in the novel Dokja tortured the mf. He didn't kill the guy but he freaking tortured him. He targeted the most painful parts of the body like femur etc. There's also blood and flesh everywhere and broken teeth. In the novel there's much more gore shown.
17,"Sep 30, 2020","it never said kill them, they may be pieces of dirt but all he did was break some bones and knock the leader unconscious so he isnt some rouge killing everyone. I appreciate seeing the humanity he still has even with his ability dampening it to keep him alive"
17,"Oct 19, 2020","Fun fact! In the novel, Dokja got the clothes from looting the corpses  ................................................""The first thing I needed was clothes. My outerwear was melted by the ichthyosaur’s fluids so it was necessary. Of course, there were many of them all around but… I felt uncomfortable. …It couldn’t be helped. I searched some bodies and grabbed clothes that roughly fit. Then I headed to a nearby convenience store."""
17,"Sep 30, 2020","Funny how human nature is depicted here, the despair, the struggle, the satisfaction and desire to be on top while ultimately knowing your own defeat is upon you. It's  sickening yet true. Author I wonder what you've seen and experienced. I am very curious."
17,"Sep 30, 2020",“Monarch of the small fries” Me: mmm delicious! 👌✨🍟
17,"Oct 18, 2020",WEBTOON can we have the 5 day survival forever
17,"Oct 19, 2020",Dokja: There's still someone alive?Me: She's alive cuz she's still wearing a mask 👍
17,"Sep 30, 2020",I'm usually reading romance but this webtoon is just.... I love it
17,"Oct 19, 2020","Oh, some details aren't included in the manhwa huh. I thought I'd see the part where Doka said ""I hope there's no minor constellations watching, because it's adult broadcasting time"" before torturing the mfs :<< THAT PART WAS SO COOOOL"
17,"Sep 30, 2020","If you like this Mc now, just wait lol. This is doing the Webnovel great justice with following the story perfectly, and this art is gorgeous, everything’s just how I imagined it. Just wait though, it gets *so* much better, stick with it and trust. ❤️"
17,"Oct 14, 2020",Call an ambulance! *Pulls out gun* But not for me! 
